##
## Kepler Eclipsing Binary Catalog
## Revision Date (Y/M/D): June 2, 2015, 12:40 a.m.
## Download Date (Y/M/D): 2015/06/05
##
## Query String: {&quot;sort&quot;:&quot;p&quot;,&quot;inclNoJust&quot;:true,&quot;etvlong&quot;:true,&quot;campaign&quot;:[&quot;-2&quot;],&quot;inclFPlinked&quot;:true,&quot;inclHasSource&quot;:true,&quot;kics&quot;:[],&quot;cols&quot;:[&quot;pdepth&quot;,&quot;scdata&quot;,&quot;bjd0&quot;,&quot;glat&quot;,&quot;morph&quot;,&quot;swidth&quot;,&quot;ra&quot;,&quot;lcdata&quot;,&quot;figs&quot;,&quot;flags&quot;,&quot;sep&quot;,&quot;sigma&quot;,&quot;sdepth&quot;,&quot;keff&quot;,&quot;kic&quot;,&quot;p&quot;,&quot;pwidth&quot;,&quot;dec&quot;,&quot;kmag&quot;,&quot;glon&quot;],&quot;etvshort&quot;:true,&quot;inclFPnotlinked&quot;:true,&quot;incat1&quot;:true,&quot;inclHasJust&quot;:true,&quot;inclNoSource&quot;:true,&quot;kois&quot;:[]}
##
#KIC,period,bjd0,pdepth,sdepth,pwidth,swidth,sep,sigma,morph,Teff,kmag,RA,DEC,GLon,GLat,SC,
11138155,4.9593282,54965.582600,0.0102,-1.0000,0.0186,-1.0000,1.0000,0.0004,0.13,5887.0000,15.2630,292.1671,48.7276,80.7177,14.3451,True,
11233911,4.9598996,54969.122109,0.1702,0.1122,0.0401,0.0411,0.5000,0.0018,0.33,5193.0000,14.7420,286.1227,48.9234,79.2939,18.0864,False,
9652632,4.9776238,54955.175512,0.1235,0.1247,0.0455,0.0422,0.5002,0.0004,0.38,-1.0000,11.5760,293.2474,46.3104,78.8000,12.6429,True,
9842890,4.9883556,55191.215539,0.0008,-1.0000,0.0752,-1.0000,1.0000,0.0005,0.50,5583.0000,15.7520,296.4381,46.6154,80.1041,10.8283,False,
9842906,4.9886019,55191.224045,0.0004,-1.0000,0.0770,-1.0000,1.0000,0.0004,0.49,6179.0000,15.4470,296.4418,46.6167,80.1065,10.8267,False,
11255761,4.9926771,54967.605264,0.0006,-1.0000,0.0238,-1.0000,1.0000,0.0004,0.18,5526.0000,14.9170,296.8089,48.9654,82.3363,11.7186,False,
9873869,4.9947779,54954.189056,0.2605,0.0287,0.0312,0.0324,0.5007,0.0015,0.22,5993.0000,13.0380,282.6998,46.7170,76.2736,19.4904,True,
5477805,5.0067095,55067.660282,0.0002,-1.0000,0.0198,-1.0000,1.0000,0.0003,0.18,5921.0000,13.5180,298.9625,40.6307,75.7458,6.2916,False,
10158418,5.0074123,54958.008628,0.0037,-1.0000,0.0113,-1.0000,1.0000,0.0002,0.09,5699.0000,13.5920,297.6461,47.1675,80.9994,10.3681,True,
10215869,5.0172700,55002.598791,0.1518,0.0100,0.0332,0.0289,0.5022,0.0025,0.24,6287.0000,14.1150,294.9237,47.2500,80.1869,12.0388,False,
9892651,5.0358420,55001.693457,-0.0109,-1.0000,0.2116,-1.0000,1.0000,0.0073,0.89,3815.0000,15.8090,292.6059,46.7903,79.0446,13.2495,False,
12004679,5.0424901,54955.769983,0.4626,0.3807,0.0259,0.0263,0.5006,0.0059,0.24,5432.0000,13.2310,286.4257,50.4170,80.8382,18.4306,False,
6044064,5.0632068,54966.701100,0.6967,-1.0000,0.0990,-1.0000,1.0000,0.0274,0.54,5095.0000,15.0010,292.3532,41.3242,73.9441,11.0029,False,
8316503,5.0653297,54967.981150,0.1504,0.0274,0.0346,0.0340,0.5697,0.0009,0.25,6103.0000,13.9550,297.2978,44.2817,78.3204,9.1777,False,
8736245,5.0694815,54969.011910,0.3522,0.1634,0.0367,0.0362,0.5012,0.0063,0.29,5594.0000,13.7980,283.4341,44.9897,74.7377,18.4249,False,
6965293,5.0778199,54957.473848,0.0172,0.0140,0.0235,0.0259,0.5070,0.0002,0.18,5944.0000,12.8470,296.3164,42.4335,76.3334,8.9057,True,
5530881,5.0825222,54965.960770,0.2748,0.0502,0.0356,0.0399,0.4983,0.0014,0.27,6138.0000,13.5080,290.9227,40.7774,72.9576,11.7291,True,
8454250,5.0828695,54955.003394,0.0025,-1.0000,0.0553,-1.0000,1.0000,0.0011,0.38,-1.0000,12.7770,299.0739,44.4317,79.0895,8.1496,False,
6591789,5.0884095,54967.354443,0.3559,0.1125,0.0321,0.0352,0.4907,0.0066,0.25,5410.0000,15.3530,287.0465,42.0005,72.8575,14.8820,False,
12504988,5.0939385,54967.623202,0.0270,-1.0000,0.0324,-1.0000,1.0000,0.0006,0.23,5985.0000,14.5750,288.2528,51.4173,82.2554,17.7148,True,
10483644,5.1107711,54966.314610,0.0495,0.0020,0.0170,0.0147,0.5036,0.0003,0.12,5781.0000,13.9850,296.6817,47.6003,81.0679,11.1486,False,
10157573,5.1157377,54965.346651,0.0009,-1.0000,0.0184,-1.0000,1.0000,0.0004,0.15,6164.0000,15.1320,297.4320,47.1286,80.8932,10.4767,False,
9451127,5.1174021,54967.585803,0.0644,-1.0000,0.0311,-1.0000,1.0000,0.0006,0.22,5881.0000,15.7640,284.8227,46.0137,76.1063,17.8732,False,
10227863,5.1397087,54968.073435,0.0002,-1.0000,0.1404,-1.0000,1.0000,0.0002,0.63,5476.0000,13.7530,298.5526,47.2473,81.3761,9.8700,False,
3761175,5.1625639,55169.363551,0.0018,0.0013,0.2631,0.2239,0.4423,0.0003,0.91,6890.0000,12.8280,295.0293,38.8979,72.7234,8.0660,False,
6889235,5.1886700,54956.285879,0.0016,0.0008,0.0461,0.0525,0.4998,0.0001,0.43,9288.0000,10.9600,298.3242,42.3885,77.0302,7.5927,True,
4069213,5.1942561,54957.183260,0.0441,0.0048,0.0589,0.0576,0.4870,0.0004,0.42,6058.0000,12.7390,294.5957,39.1938,72.8248,8.5029,True,
4157488,5.1974199,54968.137425,0.0897,0.0899,0.0454,0.0457,0.5054,0.0004,0.39,5941.0000,13.9610,291.6032,39.2283,71.7751,10.5779,False,
6603756,5.2042833,54968.885056,0.0279,-1.0000,0.0503,-1.0000,1.0000,0.0016,0.39,5115.0000,15.4240,291.0916,42.0585,74.1932,12.1720,True,
8780968,5.2344872,55004.660489,0.1284,0.1036,0.0590,0.0580,0.4987,0.0015,0.45,5307.0000,16.3040,300.3356,44.9863,80.0330,7.6615,False,
9848190,5.2410086,55021.046266,0.0047,0.0037,0.2380,0.2713,0.5168,0.0004,0.90,9402.0000,11.3730,297.9904,46.6104,80.6215,9.8913,False,
5016163,5.2456595,54964.856493,0.3875,0.3713,0.0456,0.0498,0.4995,0.0032,0.40,6017.0000,15.7680,293.2782,40.1571,73.2094,9.8490,False,
8374499,5.2519183,54969.740178,0.2927,0.0561,0.0377,0.0429,0.5083,0.0018,0.28,5871.0000,14.9120,295.0005,44.3210,77.5606,10.6420,False,
2860788,5.2597422,54965.066911,0.1003,0.0919,0.0422,0.0425,0.4997,0.0024,0.37,5319.0000,14.0430,293.2073,38.0090,71.2519,8.9071,False,
5961350,5.2626684,54958.099691,0.0223,0.0011,0.0198,0.0088,0.5025,0.0002,0.14,6869.0000,13.5370,292.1745,41.2907,73.8524,11.1079,False,
7289157,5.2664250,54969.966600,0.0561,-1.0000,0.0240,-1.0000,1.0000,0.0030,0.17,6013.0000,12.9470,293.9661,42.8373,75.8694,10.6213,True,
5462901,5.2707264,55006.081319,0.1085,0.0270,0.0193,0.0226,0.4988,0.0012,0.15,4139.0000,15.9530,295.7556,40.6187,74.5199,8.4001,False,
10486425,5.2748160,54969.708432,0.1048,0.0310,0.0321,0.0328,0.5006,0.0032,0.24,7018.0000,12.4650,297.4768,47.6590,81.3809,10.7058,False,
7369523,5.3188369,54966.319987,0.2765,0.2849,0.0484,0.0448,0.5013,0.0026,0.39,5907.0000,14.9050,293.8414,42.9481,75.9272,10.7533,False,
8432040,5.3277580,55095.498914,0.0013,0.0012,0.2392,0.2630,0.5001,0.0003,0.97,6208.0000,11.9460,292.3079,44.4802,76.8190,12.4303,False,
8953426,5.3317509,54953.954513,0.1616,0.1502,0.0498,0.0467,0.4993,0.0023,0.40,5987.0000,12.1560,291.9910,45.2341,77.4146,12.9607,True,
9971475,5.3574082,54953.922163,0.1888,0.0671,0.0288,0.0348,0.4996,0.0049,0.23,5561.0000,13.1660,298.9944,46.8124,81.1448,9.3926,False,
6964043,5.3626595,55291.992805,0.0087,-1.0000,0.0456,-1.0000,1.0000,0.0042,0.35,5374.0000,15.6130,296.0145,42.4223,76.2150,9.0957,True,
8299947,5.3656000,54999.438436,0.2167,0.1946,0.0268,0.0273,0.5007,0.0061,0.25,-1.0000,17.7430,291.8866,44.2246,76.4487,12.5899,False,
5985314,5.3683401,54999.912407,0.0001,-1.0000,0.2240,-1.0000,1.0000,0.0001,0.92,-1.0000,8.9040,298.1858,41.2242,75.9624,7.0980,False,
5110423,5.3704341,55007.012744,0.0066,0.0055,0.0309,0.0260,0.4999,0.0006,0.27,5369.0000,15.8280,294.8368,40.2656,73.8688,8.8465,False,
8845221,5.4034624,54966.744423,0.2492,0.1675,0.0494,0.0495,0.4992,0.0007,0.39,6082.0000,13.6150,300.2099,45.0031,80.0013,7.7463,False,
6042116,5.4071576,54958.780702,0.0737,0.0454,0.0385,0.0373,0.5418,0.0003,0.27,-1.0000,11.3000,291.7181,41.3900,73.7881,11.4591,True,
8908102,5.4145819,54969.704621,0.0036,-1.0000,0.0258,-1.0000,1.0000,0.0003,-1.00,5757.0000,13.6330,298.8360,45.1165,79.6020,8.6399,True,
12645761,5.4191379,54961.669259,0.0126,0.0117,0.0389,0.0429,0.5010,0.0009,0.36,4844.0000,13.3680,289.7039,51.7144,82.8981,16.9899,False,
9967884,5.4283503,54964.754043,0.0130,-1.0000,0.0136,-1.0000,1.0000,0.0004,0.09,5689.0000,14.6940,297.9743,46.8046,80.7880,9.9959,True,
6128027,5.4557662,54969.906496,0.1018,0.0049,0.0183,0.0136,0.5008,0.0012,0.13,4878.0000,15.8630,293.2185,41.4173,74.3271,10.4654,False,
5025294,5.4626904,54967.264574,0.0036,0.0011,0.0219,0.0245,0.3750,0.0002,0.18,5697.0000,13.2660,295.4511,40.1757,74.0145,8.3911,False,
8229048,5.4789525,54964.930001,0.0312,0.0135,0.0235,0.0259,0.5010,0.0003,0.20,6253.0000,13.6360,290.2905,44.1342,75.8632,13.5864,False,
3240706,5.4898651,54970.003288,0.0006,-1.0000,0.0212,-1.0000,1.0000,0.0005,0.20,5760.0000,15.0300,292.8561,38.3726,71.4496,9.3197,False,
7129465,5.4918221,54966.171090,0.2785,0.2180,0.0249,0.0282,0.4993,0.0017,0.23,5182.0000,15.3160,295.1370,42.6470,76.1042,9.7714,False,
8953059,5.4999401,54969.868726,0.0443,-1.0000,0.0401,-1.0000,1.0000,0.0018,0.30,6217.0000,15.4800,291.8422,45.2393,77.3729,13.0574,False,
2860594,5.4999446,54960.317741,0.0571,0.0178,0.0784,0.0745,0.5008,0.0016,0.52,6684.0000,13.3700,293.1650,38.0691,71.2902,8.9645,False,
9777090,5.5081360,55000.366852,0.1355,0.0420,0.0246,0.0232,0.4963,0.0015,0.18,4867.0000,17.7790,294.4716,46.5892,79.4416,12.0134,False,
5730394,5.5191777,55000.566806,0.2110,0.1667,0.0467,0.0487,0.5006,0.0044,0.39,5122.0000,16.1170,298.0619,40.9573,75.6826,7.0450,False,
4851464,5.5482571,55005.060765,0.0472,-1.0000,0.0464,-1.0000,1.0000,0.0013,0.34,5891.0000,15.7520,295.8887,39.9113,73.9432,7.9703,False,
6694186,5.5542237,54957.053147,0.1478,-1.0000,0.0335,-1.0000,1.0000,0.0021,0.24,5247.0000,12.3760,292.6311,42.1808,74.8192,11.2009,True,
8848288,5.5664205,55038.405878,0.0009,-1.0000,0.0737,-1.0000,1.0000,0.0004,0.55,4624.0000,9.8370,301.0473,45.0876,80.3839,7.2844,False,
3765771,5.5677174,54969.011606,0.0011,-1.0000,0.0198,-1.0000,1.0000,0.0003,0.16,6145.0000,14.2160,295.9406,38.8764,73.0491,7.4340,False,
5181455,5.5796309,54966.552696,0.1153,0.0118,0.0209,0.0138,0.5028,0.0010,0.14,5875.0000,15.4730,290.1409,40.3191,72.2726,12.0661,False,
7515679,5.5904435,54998.134601,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0006,-1.00,7127.0000,12.2520,287.8072,43.1888,74.2158,14.8397,False,
7511416,5.5908551,54998.051230,0.0003,-1.0000,0.1244,-1.0000,1.0000,0.0002,-1.00,6496.0000,12.9410,286.0600,43.1662,73.6790,16.0042,False,
4671584,5.5933253,54967.031522,0.0029,0.0015,0.0240,0.0224,0.5003,0.0002,0.20,6096.0000,13.7420,295.9981,39.7428,73.8353,7.8152,False,
9266285,5.6138696,54965.572026,0.0574,0.0203,0.0323,0.0319,0.4982,0.0005,0.25,4184.0000,14.0720,284.3105,45.7696,75.7336,18.1203,False,
7838906,5.6149488,54954.608354,0.0021,-1.0000,0.0221,-1.0000,1.0000,0.0003,0.19,-1.0000,11.9250,296.9856,43.5814,77.5901,9.0331,False,
4445630,5.6279121,54968.881486,0.4002,0.3978,0.0400,0.0420,0.5144,0.0010,0.30,6060.0000,13.8580,285.0624,39.5744,69.9364,15.3154,False,
7376983,5.6449249,55189.737655,0.0011,-1.0000,0.0188,-1.0000,1.0000,0.0004,0.13,4601.0000,15.5050,295.8255,42.9434,76.6116,9.4667,True,
8937019,5.6636524,55000.865062,0.0410,0.0201,0.0074,0.0127,0.6630,0.0019,0.05,-1.0000,17.9300,284.7905,45.2301,75.3295,17.6141,False,
6124941,5.6701440,54969.201240,0.0008,-1.0000,0.0059,-1.0000,1.0000,0.0002,0.04,-1.0000,13.7830,292.2618,41.4426,74.0207,11.1170,False,
11858541,5.6743534,54968.754069,0.0353,0.0100,0.0261,0.0259,0.5354,0.0006,0.19,5375.0000,14.2150,288.6361,50.1733,81.1400,17.0268,False,
10679505,5.6751864,55000.289961,-0.0011,-1.0000,0.1787,-1.0000,1.0000,0.0005,-1.00,6408.0000,13.8350,296.9342,47.9812,81.4916,11.1798,False,
10490960,5.6824111,54966.636840,0.2049,0.1983,0.0326,0.0364,0.5496,0.0019,0.23,5787.0000,14.3000,298.7586,47.6956,81.8416,9.9704,False,
8264510,5.6867594,55003.229908,-0.0042,-1.0000,0.1281,-1.0000,1.0000,0.0009,-1.00,7478.0000,10.6090,300.9686,44.1920,79.5853,6.8636,True,
9936698,5.7121512,55000.668364,0.1627,0.0904,0.0322,0.0356,0.5015,0.0006,0.27,6393.0000,14.0450,284.0673,46.8096,76.6996,18.6395,False,
11724210,5.7460180,54965.041689,0.0302,-1.0000,0.0219,-1.0000,1.0000,0.0038,0.17,5691.0000,14.7370,297.0244,49.8922,83.2392,12.0313,False,
9468296,5.7488257,54965.278331,0.0094,0.0049,0.0138,0.0142,0.5031,0.0007,0.12,4814.0000,15.3110,293.2198,46.0537,78.5554,12.5465,False,
6449358,5.7767904,54955.073410,0.1311,0.0120,0.0419,0.0521,0.4985,0.0005,0.31,7449.0000,11.6100,293.8964,41.8318,74.9375,10.2048,True,
8381592,5.7841801,55006.693969,0.0699,0.0383,0.0202,0.0205,0.4977,0.0006,0.17,5424.0000,15.5990,297.1105,44.3999,78.3590,9.3523,False,
10555365,5.8018100,54999.585988,0.0066,-1.0000,0.0300,-1.0000,1.0000,0.0007,0.24,5466.0000,16.6050,298.7711,47.7854,81.9251,10.0075,False,
8488876,5.8018811,54958.377657,0.0332,0.0009,0.0268,0.0232,0.5872,0.0002,0.18,6957.0000,12.3680,289.4052,44.5155,75.9505,14.3208,True,
8180020,5.8031256,55067.750206,0.0610,-1.0000,0.0344,-1.0000,1.0000,0.0007,0.24,5327.0000,15.8960,296.4936,44.0523,77.8341,9.5716,True,
7591456,5.8357507,55004.547470,-0.0002,-1.0000,0.1827,-1.0000,1.0000,0.0001,-1.00,-1.0000,10.7080,285.6098,43.2055,73.5873,16.3228,False,
6756669,5.8515322,54965.860764,0.0359,-1.0000,0.0234,-1.0000,1.0000,0.0005,0.16,5353.0000,15.3300,284.0873,42.2332,72.2113,17.0000,False,
7750740,5.8741978,54967.317950,0.1964,0.0144,0.0253,0.0295,0.5018,0.0012,0.17,5777.0000,14.8570,290.9964,43.4588,75.4565,12.8386,False,
7376500,5.8771280,55004.655794,0.2113,0.0663,0.0272,0.0262,0.2589,0.0023,0.20,5461.0000,15.1770,295.6881,42.9706,76.5873,9.5681,False,
8618226,5.8820362,54970.650002,0.2322,0.0371,0.0299,0.0440,0.4991,0.0052,0.22,5796.0000,13.7810,289.3315,44.7726,76.1708,14.4735,False,
8948424,5.8888397,54965.360370,0.0171,-1.0000,0.0233,-1.0000,1.0000,0.0028,0.16,-1.0000,12.9700,290.2099,45.2519,76.8850,14.1043,False,
11826400,5.8893723,54956.000227,0.0619,0.0020,0.0343,0.0433,0.4993,0.0002,0.25,6947.0000,12.4720,297.5134,50.0748,83.5557,11.8407,True,
11404644,5.9025999,54969.388045,0.0596,-1.0000,0.0396,-1.0000,1.0000,0.0008,0.29,5892.0000,15.1790,292.7561,49.2646,81.3886,14.2230,False,
5282049,5.9103771,55187.374744,0.0166,-1.0000,0.0305,-1.0000,1.0000,0.0004,0.21,5970.0000,15.1690,293.8369,40.4105,73.6369,9.5878,True,
5266937,5.9170863,54971.815659,0.5889,0.1861,0.1066,0.0815,0.4995,0.0097,0.56,5483.0000,14.3520,289.3497,40.4972,72.1746,12.6870,False,
9649222,5.9186193,54965.923938,0.1004,0.0020,0.0266,0.0403,0.4948,0.0006,0.18,5691.0000,15.6780,291.8585,46.3865,78.4427,13.5394,False,
12106934,5.9370457,54998.672552,0.0118,-1.0000,0.0338,-1.0000,1.0000,0.0052,0.29,-1.0000,18.3580,289.1727,50.6306,81.7180,16.8839,False,
3439031,5.9520263,54954.068169,0.4072,0.4183,0.0371,0.0351,0.5001,0.0003,0.33,6337.0000,11.2870,290.1327,38.5137,70.6078,11.2904,True,
3838496,5.9803965,55002.007500,0.2153,0.1756,0.0447,0.0391,0.5001,0.0080,0.36,-1.0000,17.9000,287.7524,38.9298,70.1870,13.1485,False,
6233903,5.9908477,55001.719115,0.1401,0.1280,0.0399,0.0407,0.5000,0.0017,0.36,5699.0000,16.4550,299.1310,41.5899,76.6415,6.6716,False,
10095512,6.0171939,54953.888455,0.1156,0.0535,0.0304,0.0302,0.5002,0.0007,0.24,5795.0000,13.0530,298.7165,47.0145,81.2268,9.6579,False,
8379547,6.0420394,54959.161582,0.1219,-1.0000,0.0462,-1.0000,1.0000,0.0046,0.33,4861.0000,13.3730,296.5576,44.3102,78.0859,9.6552,False,
5384802,6.0830927,54966.988768,0.0201,0.0200,0.0190,0.0180,0.4997,0.0003,0.17,6203.0000,13.7050,297.4490,40.5109,75.0592,7.2249,True,
6231401,6.0919556,54970.586944,0.0373,0.0197,0.0201,0.0210,0.5146,0.0007,0.15,5843.0000,14.8470,298.6218,41.5674,76.4272,6.9884,False,
12071006,6.0960264,54955.837640,0.8873,0.1034,0.0955,0.0955,0.4988,0.0064,0.53,7338.0000,13.5330,296.1050,50.5185,83.5270,12.8434,False,
8509346,6.0990331,54968.521635,0.0503,0.0057,0.0280,0.0314,0.5058,0.0003,0.20,6090.0000,13.7450,296.7141,44.5772,78.3778,9.6855,False,
6546508,6.1070571,55189.794079,0.0444,0.0267,0.0223,0.0217,0.5008,0.0006,0.20,5210.0000,15.7400,298.1314,41.9510,76.5760,7.4974,False,
11455484,6.1427500,54998.899277,0.0675,0.0196,0.0394,0.0444,0.5106,0.0031,0.30,-1.0000,16.1520,292.0289,49.3877,81.2972,14.7046,False,
10963242,6.1468224,54968.078534,0.0003,-1.0000,0.0284,-1.0000,1.0000,0.0003,0.21,6157.0000,14.7060,284.9105,48.4316,78.5134,18.6641,False,
9418619,6.1502471,54955.121931,0.0020,-1.0000,0.0105,-1.0000,1.0000,0.0000,0.07,8671.0000,10.6220,297.1818,45.9884,79.7939,10.0773,True,
5728283,6.1982793,55003.981305,0.0520,0.0039,0.0510,0.0384,0.4636,0.0008,0.36,5750.0000,15.6700,297.6203,40.9431,75.5024,7.3270,False,
10385682,6.2074615,54965.873706,0.3498,0.3342,0.0373,0.0390,0.5000,0.0040,0.34,5805.0000,15.0010,282.1896,47.5238,76.9647,20.0807,False,
5359678,6.2306100,54966.123235,0.1413,0.1086,0.0301,0.0290,0.5001,0.0005,0.27,6159.0000,14.1540,290.9513,40.5480,72.7565,11.6094,False,
10973583,6.2563432,55004.078061,0.0031,-1.0000,0.0150,-1.0000,1.0000,0.0006,0.12,5522.0000,15.7980,290.7988,48.4839,80.1001,15.0670,False,
6443538,6.2615206,55000.015781,0.0001,-1.0000,0.2264,-1.0000,1.0000,0.0002,0.97,-1.0000,13.9280,292.0531,41.8371,74.3103,11.4322,False,
8429817,6.2634947,54967.897014,0.0028,-1.0000,0.0069,-1.0000,1.0000,0.0003,0.04,5971.0000,13.9520,291.4523,44.4318,76.5026,12.9596,False,
10593759,6.2652097,54956.476578,0.0095,0.0088,0.0206,0.0217,0.5006,0.0002,0.19,5995.0000,13.4990,289.2617,47.8155,79.0382,15.7380,True,
9029486,6.2771614,54965.329793,0.2375,0.2177,0.0216,0.0213,0.5005,0.0008,0.20,5368.0000,13.6300,294.4729,45.3897,78.3512,11.4666,False,
9715925,6.3081992,54998.939653,0.0934,0.0076,0.0147,0.0168,0.3744,0.0010,0.10,4891.0000,16.5150,294.1644,46.4240,79.1932,12.1272,False,
3230578,6.3376115,54958.826095,0.0027,0.0009,0.0088,0.0352,0.5088,0.0003,0.26,-1.0000,13.4060,290.2036,38.3749,70.5052,11.1799,True,
8460600,6.3520872,54967.206457,0.0698,-1.0000,0.0240,-1.0000,1.0000,0.0005,0.16,4947.0000,14.9330,300.7748,44.4878,79.7664,7.1362,False,
6182849,6.3991070,54999.698484,0.3541,0.1116,0.0280,0.0322,0.4999,0.0016,0.21,5893.0000,13.7180,283.0740,41.5409,71.2491,17.4513,False,
7763269,6.4079292,54999.126953,0.0077,-1.0000,0.0165,-1.0000,1.0000,0.0002,0.12,6004.0000,14.0780,295.1549,43.4443,76.8252,10.1343,False,
10352938,6.4716293,55001.724483,0.0047,-1.0000,0.0502,-1.0000,1.0000,0.0004,0.36,-1.0000,14.3500,296.6970,47.4076,80.8999,11.0482,False,
9714358,6.4741772,54967.395501,0.1937,0.0141,0.0186,0.0218,0.5083,0.0006,0.13,4825.0000,14.9980,293.5403,46.4373,79.0083,12.5179,False,
5450814,6.4875325,54970.623912,0.0174,-1.0000,0.0136,-1.0000,1.0000,0.0009,0.11,4398.0000,15.6930,292.5569,40.6382,73.3906,10.5571,False,
7125636,6.4906615,54965.066874,0.1857,0.1562,0.0186,0.0178,0.4900,0.0012,0.14,4358.0000,15.5070,294.1079,42.6173,75.7195,10.4277,False,
8580438,6.4960325,54968.467897,0.1122,0.0044,0.0320,0.0294,0.5010,0.0007,0.22,5307.0000,14.5020,298.3827,44.6156,79.0007,8.6682,False,
9179531,6.5107804,54968.742940,0.1284,0.1278,0.0335,0.0311,0.5057,0.0009,0.28,5594.0000,15.0910,299.9282,45.5951,80.4119,8.2201,False,
5511076,6.5131991,54999.687125,-0.0011,-1.0000,0.0778,-1.0000,1.0000,0.0002,-1.00,5931.0000,11.8630,282.9722,40.7270,70.4251,17.2286,False,
7455553,6.5164972,54970.853183,0.0019,0.0010,0.0153,0.0164,0.5005,0.0001,0.13,6434.0000,13.0590,294.8399,43.0197,76.3349,10.1386,False,
3965556,6.5567702,54999.504584,-0.0008,-1.0000,0.2081,-1.0000,1.0000,0.0002,-1.00,6252.0000,12.5430,294.3909,39.0767,72.6446,8.5876,False,
8604993,6.5704209,54967.018723,0.0579,0.0218,0.0242,0.0232,0.5060,0.0015,0.18,5576.0000,15.2990,282.2400,44.7311,74.1760,19.1324,False,
2973509,6.6276114,54958.918282,0.2162,0.1359,0.0320,0.0408,0.4343,0.0008,0.24,6058.0000,13.5580,287.0257,38.1710,69.2363,13.3544,False,
3764714,6.6332758,55000.373734,0.0005,-1.0000,0.0539,-1.0000,1.0000,0.0005,-1.00,6251.0000,12.8420,295.7400,38.8623,72.9603,7.5637,False,
10965963,6.6402415,54965.775223,0.2151,0.1829,0.0313,0.0349,0.4765,0.0034,0.22,5814.0000,13.8810,286.6107,48.4797,78.9804,17.6265,True,
9489411,6.6889278,54971.104947,0.5021,0.4483,0.1280,0.1214,0.4989,0.0274,0.66,4499.0000,13.9600,299.8634,46.0741,80.8050,8.5033,False,
5263802,6.7005059,54958.146746,0.0288,0.0289,0.0230,0.0215,0.4955,0.0001,0.19,6642.0000,11.4940,288.2709,40.4004,71.7324,13.3925,True,
8323764,6.7142450,55000.894362,0.0087,-1.0000,0.0206,-1.0000,1.0000,0.0011,0.16,4961.0000,17.3760,299.0806,44.2950,78.9728,8.0765,False,
5597970,6.7173843,54956.774400,0.1761,0.0096,0.0199,0.0211,0.4999,0.0006,0.14,-1.0000,12.7780,283.4398,40.8362,70.6666,16.9388,False,
6881709,6.7411163,55003.281167,0.0007,-1.0000,0.1922,-1.0000,1.0000,0.0003,-1.00,5748.0000,14.1560,296.6588,42.3698,76.4007,8.6535,False,
10487119,6.7493598,55008.646287,0.0809,0.0747,0.0236,0.0177,0.5005,0.0007,0.20,5500.0000,15.7460,297.6613,47.6239,81.4107,10.5800,False,
11700133,6.7540169,55001.662945,-0.0006,-1.0000,0.2222,-1.0000,1.0000,0.0002,-1.00,-1.0000,12.8610,284.2339,49.8532,79.7720,19.5598,False,
7960547,6.7673409,54968.264782,0.2363,0.2233,0.0224,0.0217,0.4890,0.0013,0.17,5669.0000,14.1430,291.9920,43.7668,76.0607,12.3221,False,
11973705,6.7719342,54973.242668,0.0075,-1.0000,0.2453,-1.0000,1.0000,0.0027,0.99,7404.0000,9.1160,296.6774,50.3504,83.5470,12.4424,True,
2445975,6.7777648,54967.981114,0.0085,0.0085,0.0163,0.0158,0.5003,0.0022,0.14,-1.0000,13.5130,292.0309,37.7735,70.6086,9.6242,False,
10295951,6.8108248,54955.424427,0.0150,-1.0000,0.0511,-1.0000,1.0000,0.0001,0.36,6998.0000,12.6280,299.1028,47.3778,81.6789,9.6108,True,
8043714,6.8149890,55008.099269,0.0247,-1.0000,0.0166,-1.0000,1.0000,0.0006,0.12,5280.0000,15.9810,296.6609,43.8164,77.6832,9.3524,False,
11198723,6.8403056,54970.570598,0.1175,0.0374,0.0231,0.0211,0.4981,0.0008,0.17,5714.0000,15.4450,295.7004,48.8342,81.8709,12.3026,False,
8746310,6.8556244,54969.021701,0.0658,0.0064,0.0166,0.0155,0.5039,0.0005,0.12,5848.0000,14.7670,288.8860,44.9600,76.2158,14.8381,False,
8938628,6.8622157,54966.603088,0.0479,0.0300,0.0160,0.0169,0.4987,0.0002,0.14,5602.0000,13.6810,285.6626,45.2177,75.5515,17.0374,False,
10096019,6.8674693,55000,-0.0043,-1.0000,0.1898,-1.0000,1.0000,0.0011,-1.00,6707.0000,13.3480,298.8533,47.0828,81.3338,9.6109,False,
5034333,6.9322800,54954.017475,0.0043,-1.0000,0.0640,-1.0000,1.0000,0.0007,-1.00,8444.0000,11.5200,297.4004,40.1495,74.7245,7.0777,True,
3542573,6.9427958,54959.807593,0.0896,0.0843,0.0256,0.0278,0.4994,0.0010,0.25,5741.0000,12.1610,290.8592,38.6338,70.9715,10.8325,True,
5197256,6.9633888,55003.083724,0.0104,0.0050,0.2104,0.2147,0.5015,0.0008,0.80,7609.0000,11.0240,294.6409,40.3238,73.8494,9.0057,True,
8242350,6.9935555,54958.005866,0.0027,-1.0000,0.1171,-1.0000,1.0000,0.0003,-1.00,6334.0000,12.5940,294.9346,44.1298,77.3660,10.5950,True,
